source_id	distance_parallax(pc)	distance_error_parallax (pc)	distance_cepheid	distance_error_cepheid
512491028363231616	7142.857142857142	1122.4489795918364	5584.649055024575	28.290085260146324
4513100717859042176	6993.006993006993	1124.749376497628	9233.52589184988	46.774153963565794
5617316606087829888	7936.507936507936	1448.7276392038295	10095.844950065008	51.14239258303759
5520505328816739584	NULL	NULL	11389.674343816152	57.69652758788119
5241803217391469568	NULL	NULL	13084.044763088506	66.27967814061971
279382060625871360	758.7253414264036	20.14824503029145	672.8772602122242	3.408585727314555
5405496240766414464	7936.507936507936	1133.7868480725622	9103.063214859378	46.11327085005885
505178760644698880	6211.180124223602	1195.9415146020601	8555.285789808859	43.33840175701888
5306043592977093504	NULL	NULL	16952.22896816306	85.87468937325103
505368121464666112	6493.506493506494	885.4781582054311	12664.65217792706	64.15516648826875
5600862070985787136	5025.125628140703	732.3047397792984	4997.690428666391	25.31673645698176
5605736961940589568	6802.7210884353735	1249.4793835901705	11599.513822281111	58.75950874895832
5313250548085699712	4329.0043290043295	505.98751897453207	5065.686781700089	25.661184712503143
5516452460238707968	NULL	NULL	15798.305727051611	80.0292751756773
2073935223599391872	NULL	NULL	8873.493302724806	44.95034148360062
5592331544376193792	7874.0157480314965	1178.002356004712	11223.785866789018	56.85618845241643
5824464493705913472	657.4621959237343	15.993491945547776	676.316004556807	3.426005330540754
5598852026287511424	NULL	NULL	11676.481484337613	59.149402849804915
2025217890612425344	NULL	NULL	20487.581501549408	103.78367946533012
5857294605251013760	NULL	NULL	21695.746664355112	109.90386627158264
206211859601169792	4098.360655737705	587.8796022574578	5316.084434036662	26.92962089600312
189739251272296192	3597.1223021582728	634.0251539775372	4484.684324851816	22.71800800101329
4690436069162376576	NULL	NULL	74072.16762981992	375.22643177839484
5932997939411720960	1686.3406408094431	102.37481124644172	1660.6906313673358	8.412539282094855
3051144427784813824	NULL	NULL	9545.054196444233	48.35225891001606
5547358117187868288	3300.3300330033003	392.1184197627683	3117.75859113273	15.793589802091955
5310265099146146816	NULL	NULL	13320.129289155317	67.47560850351731
515527570241664512	NULL	NULL	6214.958761450575	31.483037074915433
2936165984303583360	NULL	NULL	11387.53376643467	57.68568409242939
5268616973048513664	NULL	NULL	49985.16004605976	253.20918566455333
5618354751226656640	8064.516129032258	1300.7284079084286	7937.069430201466	40.20671105448942
5612495762995320576	NULL	NULL	9377.131352297662	47.501614307064926
5547421437881152256	4739.336492890994	651.378001392601	5755.111100071848	29.153592660610006
2162640763705905920	8928.57142857143	1434.9489795918366	8975.982088622039	45.46951761493387
5311139245252191616	6896.551724137929	1093.9357907253266	6360.2125451568	32.218847308453896
5599370549100412544	NULL	NULL	11387.707858357995	57.6865659876578
2952257272558933248	3344.4816053511704	391.494502298632	7151.521385390106	36.227370375300254
3441484760885586176	3344.4816053511704	447.4222883412938	3578.8841389881704	18.129507589571382
429562773322439296	3412.969283276451	291.20898321471424	4448.8814044412875	22.53664160520283
457807268533229056	3215.434083601286	413.5606538393937	3702.982857197927	18.75815287851218
5329405672431387648	7874.0157480314965	1116.002232004464	10391.701812958097	52.64111090778434
5351721738384434048	1647.446457990115	100.4209537819345	1653.7303807244227	8.377280829472332
5542528959037609984	4032.258064516129	471.5140478668054	4183.092212512517	21.19023669653177
5539023922122441728	2976.190476190476	469.4586167800454	4803.813600768961	24.334617090635852
4707044742055169152	NULL	NULL	88214.97686451652	446.8694795555108
2202500843341252736	8333.333333333334	1111.111111111111	8384.747522644968	42.47450823915433
2200018111723748224	3703.7037037037035	397.8052126200274	3839.3305616053412	19.44884770010362
3445039825569144192	NULL	NULL	4971.192006186394	25.182503737283106
3378049163365268608	NULL	NULL	3455.6864283943455	17.505426523381843
5856994365517642112	NULL	NULL	15461.147947894233	78.32133932787283
5311409896910828800	NULL	NULL	11586.528978533479	58.69373159213238
430647231080076416	2865.329512893983	270.9337361762219	3909.0241698202276	19.801893719479263
465719182408723072	2832.8611898017	224.70287057917173	2865.4455261884113	14.515450737453417
6059635702888301952	1499.2503748125935	85.41456408227668	1418.2922020890533	7.184624660487897
509629965971797376	5747.126436781609	957.8544061302683	5477.107164872873	27.745311683247753
2031776202613700480	822.3684210526316	35.16707063711911	951.0343180576223	4.817642376107526
2012494342018730496	4166.666666666667	451.3888888888889	4415.1055080266415	22.365543478911707
5619369359933924992	7751.937984496123	1201.8508503094765	8677.252124737688	43.95624505925821
2072235820984829312	NULL	NULL	19002.67714521709	96.26161846742215
2072329902270080128	NULL	NULL	13354.831153777257	67.65139729510797
5335934297643679360	NULL	NULL	9513.243942018198	48.191118111195436
4253603501158148736	2369.6682464454975	364.9962938837852	2280.259914594342	11.551083472492978
5615233993628681216	5181.347150259067	778.544390453435	8539.70117759695	43.25945498634856
2010134274671099264	3333.3333333333335	311.11111111111114	4006.3619920432375	20.294976680036715
3052092481686246016	NULL	NULL	6277.455659671215	31.7996268125581
5540422122959807232	3921.5686274509803	369.0888119953864	5118.481839064201	25.928627959057952
5606739884038472704	7299.270072992699	1331.9835899621714	10940.701313505291	55.42217065303086
486834100624652800	4629.62962962963	600.1371742112483	5137.088429574574	26.022883126527336
2015458213056909184	4975.124378109453	693.0521521744512	6021.26828682675	30.50186171596316
506923449381427968	5780.346820809248	1102.6095091717063	5536.66940457787	28.047035358797896
5238994102591371776	NULL	NULL	18459.037895329624	93.507712075356
514674933331699584	NULL	NULL	2822.400426258522	14.297397725518412
2166861170366710272	1742.1602787456443	84.98342823149484	2329.2276312829326	11.799138608360208
5242076514741190272	5405.405405405406	847.3338203067934	6959.778043789056	35.25605858318707
5530071831587999232	5319.148936170212	792.2136713444996	7513.364915671765	38.0603565167106
422923956470923008	2247.191011235955	151.49602322939023	2328.559108799627	11.79575208257055
5545837900614099584	4424.778761061947	528.6240112773123	4451.725792998573	22.55105038792234
5254281334339678208	9090.90909090909	1735.5371900826447	10186.53004661868	51.60177491629626
5241961409628951296	NULL	NULL	15061.252526105787	76.29559420654623
5861648327739540736	NULL	NULL	13284.67065013011	67.29598612951526
511706805997227648	4716.981132075471	756.4969740121038	5780.435737254573	29.28187935114734
3127458403130026112	NULL	NULL	3557.1061386986366	18.019187052163204
462252662762965120	3731.3432835820895	515.1481398975272	3613.206605300374	18.303374467998978
5321257604065975040	NULL	NULL	17987.460034996642	91.11884614230074
2031590552598614784	NULL	NULL	15827.665727561676	80.1780037545878
5852389305960163328	3289.4736842105262	346.26038781163436	3370.49290575954	17.073862785857024
5614191175568405376	4444.444444444444	651.851851851852	5262.306902789552	26.65720074407036
5619786177922254336	6802.7210884353735	1249.4793835901705	7265.903819116982	36.806796006259994
2934506447605426944	4545.454545454546	640.4958677685952	5075.524029864251	25.71101713465668
4690834328595493760	NULL	NULL	65612.78950862351	332.37386827108776
5253875717619475200	NULL	NULL	17397.693263673795	88.13127215512007
1981367545804985088	5464.48087431694	955.53763922482	4624.066946927115	23.424076766201903
515832929535462016	3676.4705882352932	405.49307958477493	3055.7470974541206	15.479458972026901
5254653759541047424	7352.9411764705865	1189.4463667820064	18148.97890114832	91.93705019586469
5587972801102905984	6944.4444444444425	1205.6327160493825	8289.774455207473	41.99340438665585
5521352536886237952	9259.25925925926	1628.9437585733883	11659.77327717711	59.064764298580364
3027940437469882880	1858.7360594795537	138.19598955238317	2066.5229827587527	10.468359031745772
522468168674975616	5128.205128205128	788.9546351084812	4066.8061521974273	20.601167888721797
5338024572321721216	2380.9523809523807	153.06122448979593	2515.95540515717	12.745043103215927
510584788742165760	2666.6666666666665	312.88888888888886	3034.509434562252	15.371875614860233
2014609252631258496	2293.577981651376	142.03349886373198	3278.450209639343	16.607603277845264
5620400182140135168	4629.62962962963	793.0384087791494	3990.135449828835	20.21277809276653
2033008274099620480	5181.347150259067	751.6980321619371	6381.1055037561255	32.324684501496456
228741784865956224	3597.1223021582728	621.0858651208528	3389.154062485545	17.168394368706743
429890595286480384	4854.368932038835	754.0767273070034	4487.508583658473	22.732314812712612
1977074811892425600	2227.1714922048996	168.64995709346678	2402.016869991736	12.167866123519014
2074102933481447808	10869.565217391304	2008.506616257089	12995.588123071782	65.83158447112623
5311298983669288832	NULL	NULL	14504.453245335912	73.47502321442708
2060021625508894592	2247.191011235955	141.3962883474309	2345.8215419714775	11.883198169409228
429385923752386944	3703.7037037037035	411.5226337448559	3573.2557912417988	18.100996140409624
2006033847910275584	4629.62962962963	685.8710562414266	5415.43233670735	27.43288629536457
204588190167650048	NULL	NULL	7699.558776164862	39.00355637338313
4693901042617667584	NULL	NULL	74096.45905122613	375.3494845209935
5594091823824942464	5649.717514124294	957.5792396820838	4716.906054499152	23.894370645514837
197337185858157440	NULL	NULL	7838.242002016868	39.70608221607247
6055722403534963840	2032.5203252032518	128.0653050432943	1896.436908991448	9.606756184184311
3397212822106196992	NULL	NULL	11196.037677765253	56.71562480632828
2936110669428633216	NULL	NULL	6924.468375330072	35.077190847476196
5881952871520184960	NULL	NULL	18128.471211038166	91.83316465247805
2011892320749270912	3584.2293906810037	385.4010097506455	3468.788255190855	17.571796279741637
2005011237689458688	4587.155963302753	736.4699941082403	4916.420519078778	24.905048515865857
5254078504458244352	NULL	NULL	7786.62678123292	39.44461565258529
426881614218441600	2227.1714922048996	148.80878567070596	2252.0322123349406	11.408090762342638
5254000340399606016	NULL	NULL	16627.76074072281	84.23103482521195
5594382644652353664	3921.5686274509803	538.2545174932718	4484.172030468902	22.715412877912783
5850308411442294400	NULL	NULL	19188.936431933274	97.20514975287581
4054440301294394624	1035.1966873706003	50.366712532524026	1069.1002337414732	5.415727374485046
5534012004528220160	NULL	NULL	12540.3989790802	63.52573864874122
506699870563323264	3676.4705882352932	527.1410034602075	5170.761857817751	26.193462181113375
2012787293154800896	5405.405405405406	818.1154127100074	4229.700736366327	21.426340899442696
5338148473537341312	3759.398496240601	423.9923116060828	4102.182192479312	20.780371843326694
4690829659971892480	NULL	NULL	69343.6074957272	351.27302521100165
5253884788591163648	NULL	NULL	12668.645245826188	64.1753941212324
5253661725170126720	NULL	NULL	16605.24451359987	84.1169746615797
